   6.9986934e-03   7.8805247e-04
   7.0628205e-03   6.9957547e-04
   7.1242246e-03   6.0932102e-04
   7.1828453e-03   5.1734421e-04
   7.2386266e-03   4.2370032e-04
   7.2915167e-03   3.2844449e-04
   7.3414677e-03   2.3163142e-04
   7.3884355e-03   1.3331516e-04
   7.4323795e-03   3.3548908e-05
   7.4732623e-03  -6.7615090e-05
   7.5110495e-03  -1.7012562e-04
   7.5457093e-03  -2.7393251e-04
   7.5772124e-03  -3.7898661e-04
   7.6055318e-03  -4.8523968e-04
   7.6306425e-03  -5.9264432e-04
   7.6525212e-03  -7.0115377e-04
   7.6711467e-03  -8.1072182e-04
   7.6864993e-03  -9.2130257e-04
   7.6985613e-03  -1.0328503e-03
   7.7073163e-03  -1.1453192e-03
   7.7127502e-03  -1.2586634e-03
   7.7148505e-03  -1.3728367e-03
   7.7136071e-03  -1.4877925e-03
   7.7090117e-03  -1.6034838e-03
   7.7010590e-03  -1.7198630e-03
   7.6897459e-03  -1.8368823e-03
   7.6750724e-03  -1.9544934e-03
   7.6570416e-03  -2.0726477e-03
   7.6356596e-03  -2.1912966e-03
   7.6109362e-03  -2.3103917e-03
   7.5828847e-03  -2.4298848e-03
   7.5515220e-03  -2.5497284e-03
   7.5168689e-03  -2.6698759e-03
   7.4789500e-03  -2.7902818e-03
   7.4377938e-03  -2.9109022e-03
   7.3934324e-03  -3.0316950e-03
   7.3459019e-03  -3.1526201e-03
   7.2952420e-03  -3.2736400e-03
   7.2414957e-03  -3.3947197e-03
   7.1847097e-03  -3.5158269e-03
   7.1249336e-03  -3.6369328e-03
   7.0622199e-03  -3.7580113e-03
   6.9966239e-03  -3.8790401e-03
   6.9282032e-03  -4.0000000e-03
   6.8573384e-03  -4.1203046e-03
   6.7843848e-03  -4.2393541e-03
   6.7093645e-03  -4.3571123e-03
   6.6323006e-03  -4.4735432e-03
   6.5532164e-03  -4.5886115e-03
   6.4721360e-03  -4.7022820e-03
   6.3890841e-03  -4.8145202e-03
   6.3040860e-03  -4.9252918e-03
   6.2171677e-03  -5.0345631e-03
   6.1283555e-03  -5.1423009e-03
   6.0376766e-03  -5.2484722e-03
   5.9451586e-03  -5.3530449e-03
   5.8508296e-03  -5.4559869e-03
   5.7547184e-03  -5.5572670e-03
   5.6568542e-03  -5.6568542e-03
   5.5572670e-03  -5.7547184e-03
   5.4559869e-03  -5.8508296e-03
   5.3530449e-03  -5.9451586e-03
   5.2484722e-03  -6.0376766e-03
   5.1423009e-03  -6.1283555e-03
   5.0345631e-03  -6.2171677e-03
   4.9252918e-03  -6.3040860e-03
   4.8145202e-03  -6.3890841e-03
   4.7022820e-03  -6.4721360e-03
   4.5886115e-03  -6.5532164e-03
   4.4735432e-03  -6.6323006e-03
   4.3571123e-03  -6.7093645e-03
   4.2393541e-03  -6.7843848e-03
   4.1203046e-03  -6.8573384e-03
   4.0000000e-03  -6.9282032e-03
   3.8784770e-03  -6.9969577e-03
   3.7557725e-03  -7.0635807e-03
   3.6319240e-03  -7.1280522e-03
   3.5069692e-03  -7.1903524e-03
   3.3809461e-03  -7.2504623e-03
   3.2538931e-03  -7.3083637e-03
   3.1258490e-03  -7.3640388e-03
   2.9968527e-03  -7.4174708e-03
   2.8669436e-03  -7.4686434e-03
   2.7361611e-03  -7.5175410e-03
   2.6045452e-03  -7.5641486e-03
   2.4721360e-03  -7.6084521e-03
   2.3389736e-03  -7.6504380e-03
   2.2050988e-03  -7.6900936e-03
   2.0705524e-03  -7.7274066e-03
   1.9353752e-03  -7.7623658e-03
   1.7996084e-03  -7.7949605e-03
   1.6632935e-03  -7.8251808e-03
   1.5264720e-03  -7.8530175e-03
   1.3891854e-03  -7.8784620e-03
   1.2514757e-03  -7.9015067e-03
   1.1133848e-03  -7.9221445e-03
   9.7495475e-04  -7.9403692e-03
   8.3622771e-04  -7.9561752e-03
   6.9724594e-04  -7.9695576e-03
   5.5805179e-04  -7.9805124e-03
   4.1868765e-04  -7.9890363e-03
   2.7919597e-04  -7.9951266e-03
   1.3961925e-04  -7.9987816e-03
   9.7971744e-19  -8.0000000e-03
  -1.3961925e-04  -7.9987816e-03
  -2.7919597e-04  -7.9951266e-03
  -4.1868765e-04  -7.9890363e-03
  -5.5805179e-04  -7.9805124e-03
  -6.9724594e-04  -7.9695576e-03
  -8.3622771e-04  -7.9561752e-03
  -9.7495475e-04  -7.9403692e-03
  -1.1133848e-03  -7.9221445e-03
  -1.2514757e-03  -7.9015067e-03
  -1.3891854e-03  -7.8784620e-03
  -1.5264720e-03  -7.8530175e-03
  -1.6632935e-03  -7.8251808e-03
  -1.7996084e-03  -7.7949605e-03
  -1.9353752e-03  -7.7623658e-03
  -2.0705524e-03  -7.7274066e-03
  -2.2050988e-03  -7.6900936e-03
  -2.3389736e-03  -7.6504380e-03
  -2.4721360e-03  -7.6084521e-03
  -2.6045452e-03  -7.5641486e-03
  -2.7361611e-03  -7.5175410e-03
  -2.8669436e-03  -7.4686434e-03
  -2.9968527e-03  -7.4174708e-03
  -3.1258490e-03  -7.3640388e-03
  -3.2538931e-03  -7.3083637e-03
  -3.3809461e-03  -7.2504623e-03
  -3.5069692e-03  -7.1903524e-03
  -3.6319240e-03  -7.1280522e-03
  -3.7557725e-03  -7.0635807e-03
  -3.8784770e-03  -6.9969577e-03
  -4.0000000e-03  -6.9282032e-03
  -4.1203046e-03  -6.8573384e-03
  -4.2393541e-03  -6.7843848e-03
  -4.3571123e-03  -6.7093645e-03
  -4.4735432e-03  -6.6323006e-03
  -4.5886115e-03  -6.5532164e-03
  -4.7022820e-03  -6.4721360e-03
  -4.8145202e-03  -6.3890841e-03
  -4.9252918e-03  -6.3040860e-03
  -5.0345631e-03  -6.2171677e-03
  -5.1423009e-03  -6.1283555e-03
  -5.2484722e-03  -6.0376766e-03
  -5.3530449e-03  -5.9451586e-03
  -5.4559869e-03  -5.8508296e-03
  -5.5572670e-03  -5.7547184e-03
  -5.6568542e-03  -5.6568542e-03
  -5.7547184e-03  -5.5572670e-03
  -5.8508296e-03  -5.4559869e-03
  -5.9451586e-03  -5.3530449e-03
  -6.0376766e-03  -5.2484722e-03
  -6.1283555e-03  -5.1423009e-03
  -6.2171677e-03  -5.0345631e-03
  -6.3040860e-03  -4.9252918e-03
  -6.3890841e-03  -4.8145202e-03
  -6.4721360e-03  -4.7022820e-03
  -6.5532164e-03  -4.5886115e-03
  -6.6323006e-03  -4.4735432e-03
  -6.7093645e-03  -4.3571123e-03
  -6.7843848e-03  -4.2393541e-03
  -6.8573384e-03  -4.1203046e-03
  -6.9282032e-03  -4.0000000e-03
  -6.9969577e-03  -3.8784770e-03
  -7.0635807e-03  -3.7557725e-03
  -7.1280522e-03  -3.6319240e-03
  -7.1903524e-03  -3.5069692e-03
  -7.2504623e-03  -3.3809461e-03
  -7.3083637e-03  -3.2538931e-03
  -7.3640388e-03  -3.1258490e-03
  -7.4174708e-03  -2.9968527e-03
  -7.4686434e-03  -2.8669436e-03
  -7.5175410e-03  -2.7361611e-03
  -7.5641486e-03  -2.6045452e-03
  -7.6084521e-03  -2.4721360e-03
  -7.6504380e-03  -2.3389736e-03
  -7.6900936e-03  -2.2050988e-03
  -7.7274066e-03  -2.0705524e-03
  -7.7623658e-03  -1.9353752e-03
  -7.7949605e-03  -1.7996084e-03
  -7.8251808e-03  -1.6632935e-03
  -7.8530175e-03  -1.5264720e-03
  -7.8784620e-03  -1.3891854e-03
  -7.9015067e-03  -1.2514757e-03
  -7.9221445e-03  -1.1133848e-03
  -7.9403692e-03  -9.7495475e-04
  -7.9561752e-03  -8.3622771e-04
  -7.9695576e-03  -6.9724594e-04
  -7.9805124e-03  -5.5805179e-04
  -7.9890363e-03  -4.1868765e-04
  -7.9951266e-03  -2.7919597e-04
  -7.9987816e-03  -1.3961925e-04
  -8.0000000e-03  -8.5750035e-18
  -7.9987816e-03   1.3961925e-04
  -7.9951266e-03   2.7919597e-04
  -7.9890363e-03   4.1868765e-04
  -7.9805124e-03   5.5805179e-04
  -7.9695576e-03   6.9724594e-04
  -7.9561752e-03   8.3622771e-04
  -7.9403692e-03   9.7495475e-04
  -7.9221445e-03   1.1133848e-03
  -7.9015067e-03   1.2514757e-03
  -7.8784620e-03   1.3891854e-03
  -7.8530175e-03   1.5264720e-03
  -7.8251808e-03   1.6632935e-03
  -7.7949605e-03   1.7996084e-03
  -7.7623658e-03   1.9353752e-03
  -7.7274066e-03   2.0705524e-03
  -7.6900936e-03   2.2050988e-03
  -7.6504380e-03   2.3389736e-03
  -7.6084521e-03   2.4721360e-03
  -7.5641486e-03   2.6045452e-03
  -7.5175410e-03   2.7361611e-03
  -7.4686434e-03   2.8669436e-03
  -7.4174708e-03   2.9968527e-03
  -7.3640388e-03   3.1258490e-03
  -7.3083637e-03   3.2538931e-03
  -7.2504623e-03   3.3809461e-03
  -7.1903524e-03   3.5069692e-03
  -7.1280522e-03   3.6319240e-03
  -7.0635807e-03   3.7557725e-03
  -6.9969577e-03   3.8784770e-03
  -6.9282032e-03   4.0000000e-03
  -6.8936815e-03   4.0591698e-03
  -6.8599081e-03   4.1157457e-03
  -6.8268561e-03   4.1697137e-03
  -6.7945049e-03   4.2210697e-03
  -6.7628393e-03   4.2698193e-03
  -6.7318494e-03   4.3159783e-03
  -6.7015289e-03   4.3595734e-03
  -6.6718746e-03   4.4006420e-03
  -6.6428844e-03   4.4392331e-03
  -6.6145562e-03   4.4754073e-03
  -6.5868862e-03   4.5092366e-03
  -6.5598666e-03   4.5408047e-03
  -6.5334844e-03   4.5702060e-03
  -6.5077193e-03   4.5975451e-03
  -6.4825419e-03   4.6229358e-03
  -6.4579120e-03   4.6464997e-03
  -6.4337773e-03   4.6683643e-03
  -6.4100723e-03   4.6886608e-03
  -6.3867175e-03   4.7075224e-03
  -6.3636193e-03   4.7250811e-03
  -6.3406697e-03   4.7414655e-03
  -6.3177475e-03   4.7567979e-03
  -6.2947192e-03   4.7711920e-03
  -6.2714407e-03   4.7847502e-03
  -6.2477593e-03   4.7975615e-03
  -6.2235166e-03   4.8097001e-03
  -6.1985507e-03   4.8212235e-03
  -6.1726992e-03   4.8321725e-03
  -6.1458026e-03   4.8425701e-03
  -6.1177065e-03   4.8524221e-03
  -6.0882647e-03   4.8617180e-03
  -6.0573417e-03   4.8704318e-03
  -6.0248145e-03   4.8785234e-03
  -5.9905748e-03   4.8859409e-03
  -5.9545300e-03   4.8926222e-03
  -5.9166042e-03   4.8984971e-03
  -5.8767387e-03   4.9034896e-03
  -5.8348924e-03   4.9075202e-03
  -5.7910412e-03   4.9105077e-03
  -5.7451776e-03   4.9123709e-03
  -5.6973100e-03   4.9130310e-03
  -5.6474619e-03   4.9124126e-03
  -5.5956703e-03   4.9104452e-03
  -5.5419850e-03   4.9070643e-03
  -5.4864667e-03   4.9022124e-03
  -5.4291862e-03   4.8958397e-03
  -5.3702227e-03   4.8879043e-03
  -5.3096628e-03   4.8783732e-03
  -5.2475987e-03   4.8672217e-03
  -5.1841273e-03   4.8544341e-03
  -5.1193491e-03   4.8400031e-03
  -5.0533667e-03   4.8239303e-03
  -4.9862842e-03   4.8062250e-03
  -4.9182058e-03   4.7869047e-03
  -4.8492353e-03   4.7659943e-03
  -4.7794748e-03   4.7435255e-03
  -4.7090244e-03   4.7195367e-03
  -4.6379810e-03   4.6940722e-03
  -4.5664380e-03   4.6671816e-03
  -4.4944847e-03   4.6389194e-03
  -4.4222053e-03   4.6093442e-03
  -4.3496788e-03   4.5785185e-03
  -4.2769786e-03   4.5465075e-03
  -4.2041714e-03   4.5133790e-03
  -4.1313174e-03   4.4792027e-03
  -4.0584697e-03   4.4440493e-03
  -3.9856738e-03   4.4079903e-03
  -3.9129675e-03   4.3710975e-03
  -3.8403800e-03   4.3334420e-03
  -3.7679323e-03   4.2950942e-03
  -3.6956363e-03   4.2561230e-03
  -3.6234948e-03   4.2165955e-03
  -3.5515010e-03   4.1765770e-03
  -3.4796382e-03   4.1361298e-03
  -3.4078798e-03   4.0953140e-03
  -3.3361888e-03   4.0541866e-03
  -3.2645179e-03   4.0128021e-03
  -3.1928087e-03   3.9712119e-03
  -3.1209926e-03   3.9294653e-03
  -3.0489899e-03   3.8876093e-03
  -2.9767105e-03   3.8456896e-03
  -2.9040542e-03   3.8037512e-03
  -2.8309112e-03   3.7618398e-03
  -2.7571628e-03   3.7200026e-03
  -2.6826828e-03   3.6782902e-03
  -2.6073395e-03   3.6367582e-03
  -2.5309973e-03   3.5954696e-03
  -2.4535204e-03   3.5544964e-03
  -2.3747758e-03   3.5139225e-03
  -2.2946384e-03   3.4738452e-03
  -2.2129958e-03   3.4343778e-03
  -2.1297554e-03   3.3956508e-03
  -2.0448508e-03   3.3578124e-03
  -1.9582496e-03   3.3210286e-03
  -1.8699616e-03   3.2854816e-03
  -1.7800463e-03   3.2513660e-03
  -1.6886200e-03   3.2188842e-03
  -1.5958605e-03   3.1882395e-03
  -1.5020113e-03   3.1596272e-03
  -1.4073806e-03   3.1332257e-03
  -1.3123386e-03   3.1091854e-03
  -1.2173100e-03   3.0876196e-03
  -1.1227639e-03   3.0685958e-03
  -1.0291999e-03   3.0521294e-03
  -9.3713277e-04   3.0381807e-03
  -8.4707664e-04   3.0266548e-03
  -7.5952930e-04   3.0174055e-03
  -6.7495877e-04   3.0102420e-03
  -5.9379251e-04   3.0049379e-03
  -5.1641006e-04   3.0012420e-03
  -4.4313923e-04   2.9988895e-03
  -3.7425551e-04   2.9976131e-03
  -3.0998429e-04   2.9971531e-03
  -2.5050517e-04   2.9972666e-03
  -1.9595749e-04   2.9977342e-03
  -1.4644648e-04   2.9983665e-03
  -1.0204934e-04   2.9990079e-03
  -6.2820708e-05   2.9995401e-03
  -2.8797072e-05   2.9998837e-03
  -7.3478808e-19   3.0000000e-03
